Chapter,Chapter Value,Heading,Heading Value,Subheading,Subheading Value
03,"Fish and crustaceans, molluscs and other",03.03,"Fish, frozen, excluding fish fillets and other fish meat of heading",,
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.31,Tilapias (Oreochromis spp.)
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.32,"Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)"
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.33,Nile Perch (Lates niloticus)
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.39,Other
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.41,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Huchohucho)"
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.42,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)"
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.43,"Flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)"
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.44,"Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae"
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.45,Swordfish (Xiphias gladius)
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.46,Toothfish (Dissostichus spp.)
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.47,Dogfish and other sharks
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.48,Rays and skates (Rajidae)
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.49,Other
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.51,"Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)"
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.52,Salmonidae
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.53,"Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae"
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.54,Swordfish (Xiphias gladius)
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.55,Toothfish (Dissostichus spp.)
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.56,Dogfish and other sharks
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.57,Rays and skates (Rajidae)
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.59,Other
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.61,Tilapias (Oreochromis spp.)
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.62,"Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)"
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.63,Nile Perch (Lates niloticus)
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.69,Other
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.71,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.72,Haddock (Melanogrammus aeglefinus)
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.73,Coalfish (Pollachius virens)
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.74,"Hake (Merluccius spp., Urophycis spp.)"
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.75,Alaska Pollock (Theragra chalcogramma)
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.79,Other
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.81,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Huchohucho)"
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.82,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)"
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.83,"Flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)"
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.84,Swordfish (Xiphias gladius)
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.85,Toothfish (Dissostichus spp.)
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.86,"Herrings (Clupea harengus, Clupea pallasii)"
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.87,"Tunas (of the genus Thunnus), skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis)"
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.88,"Dogfish, other sharks, rays and skates (Rajidae)"
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.89,Other
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.91,Swordfish (Xiphias gladius)
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.92,Toothfish (Dissostichus spp.)
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.93,"Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)"
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.94,Alaska Pollock (Theragra chalcogramma)
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.95,"Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollock (Theragra chalcogramma)"
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.96,Dogfish and other sharks
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.97,Rays and skates (Rajidae)
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",0304.99,Other
03,"Fish and crustaceans, molluscs and other",03.04,"Fish fillets and other fish meat (whether or not minced), fresh,",,
03,"Fish and crustaceans, molluscs and other",03.05,"Fish, dried, salted or in brine; smoked fish, whether or not",0305.20,"Livers, roes and milt of fish, dried, smoked, salted or in brine"
03,"Fish and crustaceans, molluscs and other",03.05,"Fish, dried, salted or in brine; smoked fish, whether or not",0305.31,"Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)"
03,"Fish and crustaceans, molluscs and other",03.05,"Fish, dried, salted or in brine; smoked fish, whether or not",0305.32,"Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae"
03,"Fish and crustaceans, molluscs and other",03.05,"Fish, dried, salted or in brine; smoked fish, whether or not",0305.39,Other
03,"Fish and crustaceans, molluscs and other",03.05,"Fish, dried, salted or in brine; smoked fish, whether or not",0305.41,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)"
03,"Fish and crustaceans, molluscs and other",03.05,"Fish, dried, salted or in brine; smoked fish, whether or not",0305.42,"Herrings (Clupea harengus, Clupea pallasii)"
03,"Fish and crustaceans, molluscs and other",03.05,"Fish, dried, salted or in brine; smoked fish, whether or not",0305.43,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)"
03,"Fish and crustaceans, molluscs and other",03.05,"Fish, dried, salted or in brine; smoked fish, whether or not",0305.44,"Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)"
03,"Fish and crustaceans, molluscs and other",03.05,"Fish, dried, salted or in brine; smoked fish, whether or not",0305.49,Other
03,"Fish and crustaceans, molluscs and other",03.05,"Fish, dried, salted or in brine; smoked fish, whether or not",0305.51,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
03,"Fish and crustaceans, molluscs and other",03.05,"Fish, dried, salted or in brine; smoked fish, whether or not",0305.52,"Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)"
03,"Fish and crustaceans, molluscs and other",03.05,"Fish, dried, salted or in brine; smoked fish, whether or not",0305.53,"Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
03,"Fish and crustaceans, molluscs and other",03.05,"Fish, dried, salted or in brine; smoked fish, whether or not",0305.54,"Herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae)"
03,"Fish and crustaceans, molluscs and other",03.05,"Fish, dried, salted or in brine; smoked fish, whether or not",0305.59,Other
03,"Fish and crustaceans, molluscs and other",03.05,"Fish, dried, salted or in brine; smoked fish, whether or not",0305.61,"Herrings (Clupea harengus, Clupea pallasii)"
03,"Fish and crustaceans, molluscs and other",03.05,"Fish, dried, salted or in brine; smoked fish, whether or not",0305.62,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
03,"Fish and crustaceans, molluscs and other",03.05,"Fish, dried, salted or in brine; smoked fish, whether or not",0305.63,Anchovies (Engraulis spp.)
03,"Fish and crustaceans, molluscs and other",03.05,"Fish, dried, salted or in brine; smoked fish, whether or not",0305.64,"Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)"
